도서관명,시도명,시군구명,도서관유형,휴관일,운영시작시각,운영종료시각,열람좌석수,자료수(도서),자료수(연속간행물),자료수(비도서),대출가능권수,대출가능일수,소재지도로명주소,운영기관명,도서관전화번호,부지면적,건물면적,홈페이지주소,위도,경도,데이터기준일자
토산1리웃토산,제주특별자치도,서귀포시,작은도서관,매주 금,15:00,20:00,20,"3,100",0,0,3,14,제주특별자치도 서귀포시 표선면 중산간동로 5570번길 2,토산1리마을회,064-787-4019,85,85,,33.3264196,126.7658003,2015-08-20
학나래도서관,인천광역시,남구,공공도서관,"매주 월요일,법정공휴일",10:00,22:00,96,43020,27,1118,5,15,인천광역시 남구 한나루로 444,인천광역시 남구청,032-880-4303,1053,627,http://hnrl.namgu.incheon.kr,37.4464884,126.6674754,2015-07-31
독정골도서관,인천광역시,남구,어린이도서관,"매주 토,일요일,법정공휴일",10:00,18:00,38,13497,6,0,5,15,인천광역시 남구 인주대로 171번길 1,인천광역시 남구청,032-872-0042,480,199.8,http://hnrl.namgu.incheon.kr,37.456027,126.6563009,2015-07-31
복사꽃도서관,인천광역시,남구,작은도서관,"매주 월요일,법정공휴일",10:00,18:00,25,12181,3,0,5,15,인천광역시 남구 경인로 295,인천광역시 남구청,032-865-8632,524,354,http://hnrl.namgu.incheon.kr,37.4608479,126.6738077,2015-07-31
석바위도서관,인천광역시,남구,작은도서관,"매주 월요일,법정공휴일",10:00,18:00,35,14820,8,0,5,15,인천광역시 남구 경원대로 876번길 59,인천광역시 남구청,032-422-0651,680,337.9,http://hnrl.namgu.incheon.kr,37.4595008,126.6717246,2015-07-31
관교도서관,인천광역시,남구,어린이도서관,"매주 월요일,법정공휴일",10:00,22:00,45,18069,7,0,5,15,인천광역시 남구 인하로 452,인천광역시 남구청,032-421-8630,992,392.3,http://hnrl.namgu.incheon.kr,37.4441559,126.696806,2015-07-31
숭의도서관,인천광역시,남구,어린이도서관,"매주 월요일,법정공휴일",10:00,18:00,50,13620,2,0,5,15,인천광역시 남구 참외전로 304,인천광역시 남구청,032-882-0182,1197,444.1,http://hnrl.namgu.incheon.kr,37.4655938,126.6498764,2015-07-31
쑥골도서관,인천광역시,남구,어린이도서관,"매주 월요일,법정공휴일",10:00,18:00,50,14626,3,0,5,15,인천광역시 남구 염전로 202번길 49,인천광역시 남구청,032-872-8630,1144,404.2,http://hnrl.namgu.incheon.kr,37.4755613,126.6613078,2015-07-31
한우리도서관,인천광역시,남구,작은도서관,"매주 월요일,법정공휴일",10:00,18:00,24,11746,8,0,5,15,인천광역시 남구 주안서로53번길 22,인천광역시 남구청,032-872-0814,876,356.2,http://hnrl.namgu.incheon.kr,37.4637642,126.6765574,2015-07-31
소금꽃도서관,인천광역시,남구,작은도서관,"매주 월요일,법정공휴일",10:00,18:00,25,16782,5,0,5,15,인천광역시 남구 주안5동 석정로 462,인천광역시 남구청,032-872-0731,1989,349.5,http://hnrl.namgu.incheon.kr,37.4633617,126.7021382,2015-07-31
장사래도서관,인천광역시,남구,어린이도서관,"매주 월요일,법정공휴일",10:00,18:00,50,13121,5,0,5,15,인천광역시 남구 경인로 24번길 20,인천광역시 남구청,032-886-5055,1158,292.2,http://hnrl.namgu.incheon.kr,37.4627916,126.6473658,2015-07-31
이랑도서관,인천광역시,남구,작은도서관,"매주 월요일,법정공휴일",10:00,18:00,65,13908,7,0,5,15,인천광역시 남구 미추홀대로 578번길 7,인천광역시 남구청,032-427-2283,1347,533.2,http://hnrl.namgu.incheon.kr,37.4491446,126.6803368,2015-07-31
제물포도서관,인천광역시,남구,작은도서관,"매주 월요일,법정공휴일",10:00,18:00,12,10133,6,0,5,15,인천광역시 남구 수봉로 22-1,인천광역시 남구청,032-887-8836,810,479,http://hnrl.namgu.incheon.kr,37.4640297,126.6561249,2015-07-31
경상북도립예천공공도서관,경상북도,예천군,공공도서관,"매주 월요일, 법정 공휴일",9:00,22:00,460,72009 ,19,5577,5,14,경상북도 예천군 예천읍 중앙로 40-5,경상북도립예천공공도서관,054-652-6076,429.48,1315.44,http://www.yecheon-lib.go.kr/,36.6552246,128.4543051,2015-08-28
양산시립도서관,경상남도,양산시,공공도서관,법정공휴일(일요일 제외),9:00,22:00,1253,100360 ,104,14847 ,5,21,경상남도 양산시 물금읍 청룡로 11,경상남도 양산시청,055-392-5900,16735,6560,http://lib.yangsan.go.kr,35.3252566,128.9965099,2016-04-01
웅상도서관,경상남도,양산시,공공도서관,법정공휴일(일요일 제외),9:00,22:00,1200,155874 ,84,19115 ,5,21,경상남도 양산시 웅상대로 1009-2 (주진동),경상남도 양산시청,055-392-5950,15199,5582,http://lib.yangsan.go.kr,35.3894429,129.1552696,2016-04-01
양산영어도서관,경상남도,양산시,공공도서관,"월요일, 법정공휴일",9:00,18:00,318,15364,15,2774 ,5,21,경상남도 양산시 대평들1길 9-10(소주동),경상남도 양산시청,055-392-5940,1527,995,http://lib.yangsan.go.kr,35.4144861,129.1640184,2016-04-01
상북어린이도서관,경상남도,양산시,공공도서관,"일요일,월요일, 법정공휴일",9:00,18:00,80,8637,6,133,5,21,경상남도 양산시 상북면 반회서7길 14-16,경상남도 양산시청,055-392-5936,609,265,,35.4159451,129.0595816,2016-04-01
아름꿈 도서관,서울특별시,종로구,공공도서관,"일, 법정공휴일",11:00,20:00,60,14009,6,667,3,10,서울특별시 종로구 종로58가길 19,서울특별시 종로구청,02-2237-6644,,,http://lib.jongno.go.kr/,37.572697580366345,127.01711575791433,2015-09-01
청운문학도서관,서울특별시,종로구,공공도서관,"월, 1월1일, 설, 추석",10:00,19:00,60,10356,6,0,3,10,서울특별시 종로구 자하문로 36길 40,서울특별시 종로구청,070-4680-4032,,,http://lib.jongno.go.kr/,37.59037860428018,126.9659189049631,2015-09-01
작은도서관 삼봉서랑,서울특별시,종로구,작은도서관,"토,일, 법정공휴일",9:00,19:00,50,11224,5,0,3,10,서울특별시 종로구 삼봉로 43 종로구청 본관1층,서울특별시 종로구청,02-2148-3932,,,http://lib.jongno.go.kr/,37.57319787317971,126.97881344792525,2015-09-01
통인 어린이 작은도서관,서울특별시,종로구,작은도서관,"둘째,넷째 월요일, 법정공휴일",10:00,19:00,50,11304,0,0,3,10,서울특별시 종로구 자하문로 13길 20,서울특별시 종로구청,02-739-8444,,,http://lib.jongno.go.kr/,37.58042567432007,126.97052887196114,2015-09-01
통인 어린이 작은도서관,서울특별시,종로구,작은도서관,"둘째,넷째 월요일, 법정공휴일",10:00,17:00,50,11304,0,0,3,10,서울특별시 종로구 자하문로 13길 20,서울특별시 종로구청,02-739-8444,,,http://lib.jongno.go.kr/,37.58042567432007,126.97052887196114,2015-09-01
삼청공원 숲속도서관,서울특별시,종로구,작은도서관,"둘째,넷째 화요일, 법정공휴일",10:00,18:00,40,6156,0,0,3,10,서울특별시 종로구 북촌로 134-3,서울특별시 종로구청,02-734-3900,,,http://lib.jongno.go.kr/,37.588937276842024,126.98421203884448,2015-09-01
청운효자동 북카페,서울특별시,종로구,작은도서관,"토,일, 법정공휴일",10:00,18:00,37,5111,0,0,3,10,서울특별시 종로구 자하문로 92(청운효자동 주민센터 2층),서울특별시 종로구청,02-2148-5014,,,http://lib.jongno.go.kr/,37.58409093927406,126.97062252912833,2015-09-01
꿈꾸는 평창동 작은도서관,서울특별시,종로구,작은도서관,"토,일, 법정공휴일",10:00,17:00,13,4597,0,0,3,10,서울특별시 종로구 평창문화로65(평창동 주민센터 2층),서울특별시 종로구청,02-2148-5141,,,http://lib.jongno.go.kr/,37.60637367867771,126.96836687860072,2015-09-01
무악다솜방,서울특별시,종로구,작은도서관,"토,일, 법정공휴일",9:00,18:00,30,4055,0,0,3,10,서울특별시 종로구 통일로 14길 36(무악동 주민센터 2층),서울특별시 종로구청,02-2148-5164,,,http://lib.jongno.go.kr/,37.57599985913768,126.95815963393514,2015-09-01
홍파랑 북카페,서울특별시,종로구,작은도서관,"일, 법정공휴일",10:00,17:00,10,4757,0,0,3,10,서울특별시 종로구 송월길 154(교남동 주민센터 2층),서울특별시 종로구청,02-2148-5197,,,http://lib.jongno.go.kr/,37.57191423295802,126.96196085343524,2015-09-01
홍파랑 북카페,서울특별시,종로구,작은도서관,"일, 법정공휴일",10:00,12:00,10,4757,0,0,3,10,서울특별시 종로구 송월길 154(교남동 주민센터 2층),서울특별시 종로구청,02-2148-5197,,,http://lib.jongno.go.kr/,37.57191423295802,126.96196085343524,2015-09-01
지혜만들기 작은도서관,서울특별시,종로구,작은도서관,"토,일, 법정공휴일",10:00,17:00,16,3812,0,0,3,10,서울특별시 종로구 종로35가길 19(종로56가동 주민센터 3층),서울특별시 종로구청,02-2148-5285,,,http://lib.jongno.go.kr/,37.572060809430404,127.00503054106045,2015-09-01
이화마을 작은도서관,서울특별시,종로구,작은도서관,"일, 법정공휴일",10:00,17:00,30,6248,0,0,3,10,서울특별시 종로구 이화장길 33(이화동 주민센터 2층),서울특별시 종로구청,02-2148-5309,,,http://lib.jongno.go.kr/,37.57698026778117,127.00434710811255,2015-09-01
이화마을 작은도서관,서울특별시,종로구,작은도서관,"일, 법정공휴일",13:00,17:00,30,6248,0,0,3,10,서울특별시 종로구 이화장길 33(이화동 주민센터 2층),서울특별시 종로구청,02-2148-5309,,,http://lib.jongno.go.kr/,37.57698026778117,127.00434710811255,2015-09-01
혜화마을 북카페,서울특별시,종로구,작은도서관,"일, 법정공휴일",10:00,17:00,16,4293,0,0,3,10,서울특별시 종로구 혜화로 12(혜화동 자치회관 4층),서울특별시 종로구청,02-2148-5339,,,http://lib.jongno.go.kr/,37.5868552362675,127.00056610446971,2015-09-01
혜화마을 북카페,서울특별시,종로구,작은도서관,"일, 법정공휴일",11:00,16:00,16,4293,0,0,3,10,서울특별시 종로구 혜화로 12(혜화동 자치회관 4층),서울특별시 종로구청,02-2148-5339,,,http://lib.jongno.go.kr/,37.5868552362675,127.00056610446971,2015-09-01
창신1동하람 작은도서관,서울특별시,종로구,작은도서관,"토,일, 법정공휴일",10:00,17:00,30,3887,0,0,3,10,서울특별시 종로구 지봉로 8-6(창신1동 주민센터 2층),서울특별시 종로구청,02-2148-5408,,,http://lib.jongno.go.kr/,37.57071910479988,127.01634104135418,2015-09-01
창이 작은도서관,서울특별시,종로구,작은도서관,"토,일, 법정공휴일",10:00,19:00,22,4161,0,0,3,10,서울특별시 종로구 창신길 62(창신2동 주민센터 2층),서울특별시 종로구청,02-2148-5439,,,http://lib.jongno.go.kr/,37.57444985451868,127.01087193061595,2015-09-01
숭인마루 작은도서관,서울특별시,종로구,작은도서관,"토,일, 법정공휴일",9:00,18:00,18,3420,0,0,3,10,서울특별시 종로구 지봉로 86(숭인1동 주민센터 2층),서울특별시 종로구청,02-2148-5496,,,http://lib.jongno.go.kr/,37.577822644121575,127.01562712401446,2015-09-01
도담도담 한옥도서관,서울특별시,종로구,작은도서관,"첫째, 셋째 화요일, 법정공휴일",10:00,19:00,30,3777,0,0,3,10,서울특별시 종로구 숭인동길 43,서울특별시 종로구청,02-928-1133,,,http://lib.jongno.go.kr/,37.57692787191651,127.0218396745935,2015-09-01
도담도담 한옥도서관,서울특별시,종로구,작은도서관,"첫째, 셋째 화요일, 법정공휴일",10:00,18:00,30,3777,0,0,3,10,서울특별시 종로구 숭인동길 43,서울특별시 종로구청,02-928-1133,,,http://lib.jongno.go.kr/,37.57692787191651,127.0218396745935,2015-09-01
아름동 도서관,세종특별자치시,아름동,공공도서관,"매주 일요일, 국가지정공휴일",9:00,18:00,74,8212,50,70,3,14일,"세종특별시 보듬3로 114(아름동),주민자치센터 4층",세종특별자치시 아름동,044-301-6361,851.6,851.6,-,36.5924922,127.2921328,2015-08-28
도담동도서관,세종특별자치시,도담동,공공도서관,"매주 일요일, 국가지정공휴일",9:00,21:00,150,10828,37,129,3,14일,"세종특별자치시 보람로 77(도담동),주민자치센터 2층",세종특별자치시 도담동,044-301-6263,805,805,,34.1234567,123.1234567,2015-08-31
한솔동 도서관,세종특별자치시,한솔동,공공도서관,"매주 일요일, 국가지정공휴일",9:00,21:00,85,12363,13,150,3,14일,"세종특별시 노을3로 85(한솔동),주민자치센터 3층",세종특별자치시 한솔동,044-301-6161,366.02,366.02,-,35.907757,127.766922,2015-08-28
안동시립도서관,경상북도,안동시,공공도서관,매주화요일/국가지정공휴일,8:00,21:00,346,100211 ,13,727,3,7,경상북도 안동시 태사길 78,안동시립도서관,054-858-5041,"1,385","1,898",http://lib.andong.go.kr,36.5661722,128.7353063,2015-07-31
경상북도립안동도서관,경상북도,안동시,공공도서관,"매월 1,3주 월요일/국가지정공휴일",8:00,22:00,1276 ,221068 ,96,13004 ,5,14,경상북도 안동시 안기천로 48,경상북도교육청,054-840-8414,"4,885","4,302",http://www.andonglib.go.kr,36.5618958,128.7172531,2015-07-31
경상북도립안동도서관용상분관,경상북도,안동시,공공도서관,매주 월요일/국가지정공휴일,8:00,22:00,418,80164 ,40,5341 ,5,14,경상북도 안동시 경동로 884-8,경상북도교육청,054-840-5491,"2,332","1,410",http://www.andonglib.go.kr/yongsang_new/,36.5576434,128.7516476,2015-07-31
경상북도립안동도서관풍산분관,경상북도,안동시,공공도서관,매주 월요일/국가지정공휴일,8:00,22:00,350,84935 ,46,3869 ,5,14,경상북도 안동시 풍산읍 하리들길22,경상북도교육청,054-858-7603,"2,800","1,333",http://pungsan.andonglib.go.kr/,36.57674,128.5751272,2015-07-31
은행선화동마을문고,대전광역시,중구,공공도서관,"토,일,공휴일",9:00,18:00,20,2964,0,0,3,15,대전광역시 중구 보문로 337번길 33(선화동),대전광역시 은행선화동주민센터,042-254-3001,,40,http://www.djjunggu.go.kr/html/dong/dong_0101.html,36.3323810,127.4166640,2015-08-31
목동 마을문고,대전광역시,중구,공공도서관,"토,일,공휴일",9:00,18:00,56,3754,0,0,3,15,대전광역시 중구 목중로39번길39(목동),대전광역시 목동주민센터,042-253-4401,,150.54,http://www.djjunggu.go.kr/html/dong/dong_0102.html,36.3366220,127.4092860,2015-08-31
중촌동마을문고,대전광역시,중구,공공도서관,"토,일,공휴일",10:00,17:00,8,3327,0,0,0,15,"대전광역시 중구 목중로 70번길 15(중촌동),중촌다목적복지회관2층",대전광역시 중촌동주민센터,042-253-4415,,37,http://www.djjunggu.go.kr/html/dong/dong_0103.html,36.3392910,127.4078700,2015-08-31
대흥마을문고,대전광역시,중구,공공도서관,"토,일,공휴일",9:00,18:00,9,1916,0,0,3,15,대전광역시 중구 대흥로 109 ?(대흥동)?종합문화복지관 2층,대전광역시 대흥동주민센터,042-253-4403,,42,http://www.djjunggu.go.kr/html/dong/dong_0104.html,36.3233630,127.4242790,2015-08-31
문창동마을문고,대전광역시,중구,공공도서관,"토,일,공휴일",9:00,18:00,20,4124,0,0,3,15,대전광역시 중구 보문로20번길 38  (문창동),대전광역시 문창동주민센터,042-272-4406,,35.5,http://www.djjunggu.go.kr/html/dong/dong_0105.html,36.3161830,127.4379270,2015-08-31
돌다리작은도서관(석교동마을문고),대전광역시,중구,공공도서관,"토,일,공휴일",9:00,18:00,15,6140,0,0,3,15,대전광역시 중구 대종로 228  (석교동),대전광역시 석교동주민센터,042-271-4408,,69.3,http://www.djjunggu.go.kr/html/dong/dong_0106.html,36.3096810,127.4424140,2015-08-31
부사동 마을문고,대전광역시,중구,공공도서관,"토,일,공휴일",9:00,18:00,20,5388,0,0,3,15,대전광역시 중구 보문로68번길 20  (부사동),대전광역시 부사동주민센터,042-253-4407,,43.2,http://www.djjunggu.go.kr/html/dong/dong_0108.html,36.3142320,127.4336590,2015-08-31
용두동 마을문고,대전광역시,중구,공공도서관,"토,일,공휴일",9:00,18:00,22,4115,0,0,3,15,대전광역시 중구 동서대로1322번길 111  (용두동),대전광역시 용두동주민센터,042-253-4412,,72.7,http://www.djjunggu.go.kr/html/dong/dong_0109.html,36.3251580,127.4104000,2015-08-31
열두광주리어린이도서관,대전광역시,중구,작은도서관,"토,일,공휴일",10:00,19:00,15,2000,0,0,3,15,대전광역시 중구 수침로55번길 25  (태평동),열두광주리지역아동센터,042-222-6242,,105,,36.3249230,127.3992930,2015-08-31
오류동마을문고,대전광역시,중구,공공도서관,"토,일,공휴일",9:00,18:00,20,3249,0,0,3,15,대전광역시 중구 오류로 56  (오류동),대전광역시 오류동주민센터,042-522-2303,,38.6,http://www.djjunggu.go.kr/html/dong/dong_0110.html,36.3254420,127.4038540,2015-08-31
